,종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
2257,170030,현대공업,10050,380,3.93,272.0,36.95,6642.0,1.51,66,0.66
2258,005440,현대그린푸드,9070,330,3.78,628.0,14.44,17576.0,0.52,210,2.32
2259,086280,현대글로비스,201000,1500,0.75,13395.0,15.01,124541.0,1.61,3500,1.74
2260,064350,현대로템,22350,650,3.0,,,9695.0,2.31,0,0.0
2261,079430,현대리바트,16600,0,0.0,968.0,17.15,22301.0,0.74,150,0.9
2262,012330,현대모비스,359500,55000,18.06,24234.0,14.83,339207.0,1.06,4000,1.11
2263,010620,현대미포조선,52800,-600,-1.12,1335.0,39.55,58022.0,0.91,350,0.66
2264,048410,현대바이오,29200,-1300,-4.26,22.0,1327.27,1356.0,21.53,0,0.0
2265,052260,현대바이오랜드,24100,-400,-1.63,723.0,33.33,10382.0,2.32,350,1.45
2266,069960,현대백화점,79000,4300,5.76,8639.0,9.14,181263.0,0.44,1000,1.27
2267,004560,현대비앤지스틸,12250,1350,12.39,1433.0,8.55,26531.0,0.46,100,0.82
2268,004565,현대비앤지스틸우,68000,100,0.15,,,,,150,0.22
2269,016790,현대사료,13250,-250,-1.85,528.0,25.09,9667.0,1.37,100,0.75
2270,011760,현대상사,18150,300,1.68,1292.0,14.05,25722.0,0.71,600,3.31
2271,004310,현대약품,8650,-490,-5.36,42.0,205.95,2737.0,3.16,45,0.52
2272,322000,현대에너지솔루션,43850,700,1.62,2788.0,15.73,28380.0,1.55,0,0.0
2273,017800,현대엘리베이,44250,150,0.34,1190.0,37.18,22966.0,1.93,900,2.03
2274,307950,현대오토에버,141500,4000,2.91,2673.0,52.94,24259.0,5.83,710,0.5
2275,011210,현대위아,85900,15100,21.33,2078.0,41.34,113690.0,0.76,700,0.81
2276,267260,현대일렉트릭,19950,650,3.37,,,19418.0,1.03,0,0.0
2277,004020,현대제철,46750,2300,5.17,130.0,359.62,126631.0,0.37,750,1.6
2278,267250,현대중공업지주,285500,-3000,-1.04,11848.0,24.1,490707.0,0.58,18500,6.48
2279,005380,현대차,246000,40000,19.42,11310.0,21.75,253001.0,0.97,4000,1.63
2280,005387,현대차2우B,103000,12300,13.56,,,,,4100,3.98
2281,005389,현대차3우B,100500,10900,12.17,,,,,4050,4.03
2282,005385,현대차우,104500,14500,16.11,,,,,4050,3.88
2283,001500,현대차증권,13550,400,3.04,2315.0,5.85,25525.0,0.53,600,4.43
2284,227840,현대코퍼레이션홀딩스,11500,250,2.22,1183.0,9.72,19704.0,0.58,500,4.35
2285,039010,현대통신,9040,60,0.67,1238.0,7.3,9454.0,0.96,300,3.32
2286,126560,현대퓨처넷,3770,-80,-2.08,343.0,10.99,6569.0,0.57,60,1.59
2287,001450,현대해상,23050,0,0.0,3161.0,7.29,50452.0,0.46,880,3.82
2288,057050,현대홈쇼핑,80400,1000,1.26,7354.0,10.93,144315.0,0.56,2000,2.49
2289,092300,현우산업,5010,-290,-5.47,156.0,32.12,4933.0,1.02,100,2.0
2290,053660,현진소재,400,0,0.0,,,,,0,0.0
2291,011080,형지I&C,1735,15,0.87,,,581.0,2.99,0,0.0
2292,093240,형지엘리트,4150,-350,-7.78,,,2007.0,2.07,0,0.0
2293,003010,혜인,5170,-80,-1.52,412.0,12.55,8192.0,0.63,60,1.16
2294,111110,호전실업,9300,100,1.09,346.0,26.88,14353.0,0.65,250,2.69
2295,008770,호텔신라,82900,100,0.12,4483.0,18.49,22979.0,3.61,350,0.42
2296,008775,호텔신라우,83300,-200,-0.24,,,,,400,0.48
2297,060560,홈센타홀딩스,1090,0,0.0,,,934.0,1.17,0,0.0
2298,064240,홈캐스트,3000,0,0.0,,,2113.0,1.42,0,0.0
2299,039610,화성밸브,5960,-30,-0.5,284.0,20.99,6985.0,0.85,0,0.0
2300,002460,화성산업,12500,0,0.0,634.0,19.72,29797.0,0.42,500,4.0
2301,013520,화승알앤에이,2590,180,7.47,376.0,6.89,4046.0,0.64,25,0.97
2302,241590,화승엔터프라이즈,13250,-250,-1.85,1031.0,12.85,5759.0,2.3,45,0.34
2303,006060,화승인더,7000,-10,-0.14,1092.0,6.41,5972.0,1.17,45,0.64
2304,010690,화신,3905,60,1.56,202.0,19.33,8582.0,0.46,50,1.28
2305,126640,화신정공,1970,-40,-1.99,99.0,19.9,2217.0,0.89,30,1.52
2306,133820,화인베스틸,2770,-20,-0.72,,,3118.0,0.89,0,0.0
2307,061250,화일약품,12050,-500,-3.98,235.0,51.28,6906.0,1.74,125,1.04
2308,010660,화천기계,2645,-20,-0.75,,,5663.0,0.47,0,0.0
2309,000850,화천기공,32900,550,1.7,3388.0,9.71,134845.0,0.24,1250,3.8
2310,016580,환인제약,16750,150,0.9,1225.0,13.67,14719.0,1.14,300,1.79
2311,032560,황금에스티,8800,-100,-1.12,1795.0,4.9,18579.0,0.47,100,1.14
2312,004800,효성,79500,2400,3.11,5100.0,15.59,115817.0,0.69,5000,6.29
2313,094280,효성ITX,21500,-350,-1.6,899.0,23.92,4162.0,5.17,500,2.33
2314,097870,효성오앤비,7840,40,0.51,203.0,38.62,7102.0,1.1,100,1.28
2315,298040,효성중공업,71300,4200,6.26,1411.0,50.53,97403.0,0.73,0,0.0
2316,298050,효성첨단소재,162000,2000,1.25,,,72195.0,2.24,0,0.0
2317,298020,효성티앤씨,226500,2500,1.12,21569.0,10.5,112984.0,2.0,2000,0.88
2318,298000,효성화학,182500,2500,1.39,27637.0,6.6,142536.0,1.28,5000,2.74
2319,093370,후성,12000,-200,-1.64,87.0,137.93,2295.0,5.23,15,0.13
2320,050090,휘닉스소재,1165,-5,-0.43,,,395.0,2.95,0,0.0
2321,081660,휠라홀딩스,44450,-650,-1.44,4382.0,10.14,20448.0,2.17,219,0.49
2322,290270,휴네시온,5730,150,2.69,187.0,30.64,2478.0,2.31,35,0.61
2323,005870,휴니드,5980,40,0.67,589.0,10.15,8207.0,0.73,0,0.0
2324,090710,휴림로봇,1645,-45,-2.66,,,346.0,4.75,0,0.0
2325,205470,휴마시스,8820,-210,-2.33,,,541.0,16.3,0,0.0
2326,115160,휴맥스,5880,-100,-1.67,850.0,6.92,16662.0,0.35,0,0.0
2327,028080,휴맥스홀딩스,4370,-90,-2.02,534.0,8.18,12176.0,0.36,0,0.0
2328,200670,휴메딕스,23450,-350,-1.47,1094.0,21.44,11243.0,2.09,500,2.13
2329,079980,휴비스,8190,-50,-0.61,,,11407.0,0.72,150,1.83
2330,065510,휴비츠,7620,-40,-0.52,688.0,11.08,7403.0,1.03,150,1.97
2331,005010,휴스틸,7680,-110,-1.41,,,52030.0,0.15,300,3.91
2332,243070,휴온스,59400,-1100,-1.82,3525.0,16.85,17921.0,3.31,700,1.18
2333,084110,휴온스글로벌,28850,-350,-1.2,2231.0,12.93,31494.0,0.92,400,1.39
2334,145020,휴젤,198000,200,0.1,3641.0,54.38,55220.0,3.59,0,0.0
2335,069260,휴켐스,26000,-100,-0.38,1812.0,14.35,15970.0,1.63,1000,3.85
2336,024060,흥구석유,7510,-40,-0.53,570.0,13.18,5133.0,1.46,150,2.0
2337,010240,흥국,5910,0,0.0,568.0,10.4,5477.0,1.08,150,2.54
2338,189980,흥국에프엔비,2010,-40,-1.95,151.0,13.31,1745.0,1.15,30,1.49
2339,000540,흥국화재,3000,5,0.17,510.0,5.88,10926.0,0.27,0,0.0
2340,000547,흥국화재2우B,19950,-50,-0.25,,,,,0,0.0
2341,000545,흥국화재우,7660,-240,-3.04,,,,,0,0.0
2342,003280,흥아해운,258,0,0.0,,,276.0,0.93,0,0.0
2343,037440,희림,3935,-15,-0.38,288.0,13.66,3827.0,1.03,150,3.81
2344,238490,힘스,12950,-150,-1.15,759.0,17.06,5382.0,2.41,200,1.54
