,종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
1091,089600,나스미디어,KOSDAQ,기타서비스,35300,-100,-0.28,339053323000
1092,293580,나우IB,KOSDAQ,금융,10500,150,1.45,100558500000
1093,138610,나이벡,KOSDAQ,제약,31650,0,0.0,313429285350
1094,130580,나이스디앤비,KOSDAQ,기타서비스,9930,-60,-0.6,152922000000
1095,036800,나이스정보통신,KOSDAQ,통신서비스,34150,-500,-1.44,341500000000
1096,267320,나인테크,KOSDAQ,IT부품,3235,-30,-0.92,127447852190
1097,111710,남화산업,KOSDAQ,오락·문화,9250,0,0.0,190439000000
1098,091590,남화토건,KOSDAQ,건설,9350,-60,-0.64,109769000000
1099,168330,내츄럴엔도텍,KOSDAQ,기타서비스,6100,-120,-1.93,189278095600
1100,094860,네오리진,KOSDAQ,소프트웨어,1325,45,3.52,71123404325
1101,253590,네오셈,KOSDAQ,반도체,2875,-5,-0.17,108164940500
1102,212560,네오오토,KOSDAQ,운송장비·부품,8170,-50,-0.61,64338447710
1103,095660,네오위즈,KOSDAQ,디지털컨텐츠,26500,-1950,-6.85,583893553500
1104,042420,네오위즈홀딩스,KOSDAQ,디지털컨텐츠,50000,-1200,-2.34,442843300000
1105,950220,네오이뮨텍(Reg.S),KOSDAQ,기타서비스,10450,-350,-3.24,1029659504500
1106,311390,네오크레마,KOSDAQ,음식료·담배,12300,400,3.36,90134338500
1107,085910,네오티스,KOSDAQ,운송장비·부품,4715,10,0.21,63504703610
1108,092730,네오팜,KOSDAQ,화학,26650,-750,-2.74,218726170650
1109,290660,네오펙트,KOSDAQ,의료·정밀기기,3270,5,0.15,61823535600
1110,306620,네온테크,KOSDAQ,기계·장비,3010,-50,-1.63,119839820940
1111,153460,네이블,KOSDAQ,소프트웨어,7950,-80,-1.0,51913611300
1112,007390,네이처셀,KOSDAQ,제약,19900,-300,-1.49,1246280404400
1113,033640,네패스,KOSDAQ,반도체,35450,1400,4.11,817448710900
1114,330860,네패스아크,KOSDAQ,반도체,49200,2800,6.03,599455014000
1115,089140,넥스턴바이오,KOSDAQ,비금속,7520,-20,-0.27,249820897280
1116,065170,넥스트BT,KOSDAQ,유통,1690,-10,-0.59,150360244710
1117,137940,넥스트아이,KOSDAQ,의료·정밀기기,1745,10,0.58,134567721885
1118,348210,넥스틴,KOSDAQ,반도체,54800,1100,2.05,524074320000
1119,041140,넥슨지티,KOSDAQ,디지털컨텐츠,11600,-250,-2.11,410330535200
1120,217270,넵튠,KOSDAQ,출판·매체복제,20900,-850,-3.91,663652789800
1121,225570,넷게임즈,KOSDAQ,디지털컨텐츠,15200,-600,-3.8,438534698400
1122,104620,노랑풍선,KOSDAQ,기타서비스,18350,-750,-3.93,262349032500
1123,194700,노바렉스,KOSDAQ,음식료·담배,41500,-250,-0.6,373655210000
1124,285490,노바텍,KOSDAQ,기타제조,31750,-50,-0.16,320095372000
1125,278650,노터스,KOSDAQ,기타서비스,24600,-100,-0.4,187436452800
1126,144510,녹십자랩셀,KOSDAQ,기타서비스,97000,1000,1.04,1023743238000
1127,031390,녹십자셀,KOSDAQ,제약,38550,0,0.0,502506844350
1128,142280,녹십자엠에스,KOSDAQ,제약,8390,90,1.08,177174004370
1129,234690,녹십자웰빙,KOSDAQ,제약,11400,50,0.44,202375946400
1130,065560,녹원씨엔아이,KOSDAQ,출판·매체복제,5770,0,0.0,99593806250
1131,054050,농우바이오,KOSDAQ,"농업, 임업 및 어업",12050,0,0.0,193168260050
1132,069140,누리플랜,KOSDAQ,금속,7760,-140,-1.77,55117285680
1133,040160,누리플렉스,KOSDAQ,소프트웨어,8020,90,1.13,96685390700
1134,126870,뉴로스,KOSDAQ,기계·장비,2230,0,0.0,79475828550
1135,060260,뉴보텍,KOSDAQ,화학,1290,-5,-0.39,43129537500
1136,012340,뉴인텍,KOSDAQ,IT부품,3510,35,1.01,105456202020
1137,214870,뉴지랩파마,KOSDAQ,유통,12000,0,0.0,368001336000
1138,270870,뉴트리,KOSDAQ,음식료·담배,28700,-200,-0.69,261549528800
1139,144960,뉴파워프라즈마,KOSDAQ,기계·장비,6970,40,0.58,304537589280
1140,085670,뉴프렉스,KOSDAQ,IT부품,4845,330,7.31,117296253285
1141,119860,다나와,KOSDAQ,인터넷,28050,-200,-0.71,366748757100
1142,064260,다날,KOSDAQ,디지털컨텐츠,7620,-460,-5.69,525391684800
1143,093640,다믈멀티미디어,KOSDAQ,반도체,4670,-50,-1.06,67257979790
1144,340360,다보링크,KOSDAQ,통신장비,2130,-70,-3.18,87138640800
1145,039560,다산네트웍스,KOSDAQ,통신장비,7250,30,0.42,263761075500
1146,032190,다우데이타,KOSDAQ,유통,13400,-50,-0.37,513220000000
1147,068240,다원시스,KOSDAQ,IT부품,32300,350,1.1,1019530346100
1148,020400,대동금속,KOSDAQ,금속,11400,-100,-0.87,36356492400
1149,008830,대동기어,KOSDAQ,기계·장비,6410,-120,-1.84,57610003200
1150,048470,대동스틸,KOSDAQ,금속,6790,90,1.34,67900000000
1151,004780,대륙제관,KOSDAQ,금속,5860,-230,-3.78,93192746140
1152,017650,대림제지,KOSDAQ,종이·목재,11000,-50,-0.45,99000000000
1153,007720,대명소노시즌,KOSDAQ,유통,1530,-55,-3.47,154224688500
1154,317850,대모,KOSDAQ,기계·장비,5570,-10,-0.18,46367019400
1155,290670,대보마그네틱,KOSDAQ,기계·장비,33250,300,0.91,260164625000
1156,078140,대봉엘에스,KOSDAQ,제약,8750,-160,-1.8,97007566250
1157,036480,대성미생물,KOSDAQ,제약,15750,-400,-2.48,59850000000
1158,025440,대성엘텍,KOSDAQ,일반전기전자,987,-9,-0.9,99658715541
1159,027830,대성창투,KOSDAQ,금융,3260,-110,-3.26,130400000000
1160,104040,대성파인텍,KOSDAQ,운송장비·부품,2270,-60,-2.58,71053907870
1161,387310,대신밸런스제10호스팩,KOSDAQ,금융,2170,-10,-0.46,11848200000
1162,332290,대신밸런스제7호스팩,KOSDAQ,금융,2400,0,0.0,12492000000
1163,336570,대신밸런스제8호스팩,KOSDAQ,금융,2675,0,0.0,15006750000
1164,369370,대신밸런스제9호스팩,KOSDAQ,금융,3870,-60,-1.53,16292700000
1165,020180,대신정보통신,KOSDAQ,컴퓨터서비스,1335,-5,-0.37,51302601525
1166,045390,대아티아이,KOSDAQ,일반전기전자,6640,90,1.37,472446106080
1167,108380,대양전기공업,KOSDAQ,운송장비·부품,17700,50,0.28,169341794100
1168,006580,대양제지,KOSDAQ,종이·목재,3260,0,0.0,87531000000
1169,007680,대원,KOSDAQ,건설,9760,-50,-0.51,131237586240
1170,048910,대원미디어,KOSDAQ,유통,34250,-1550,-4.33,430828900500
1171,005710,대원산업,KOSDAQ,운송장비·부품,6750,-70,-1.03,135253800000
1172,290380,대유,KOSDAQ,화학,6470,-120,-1.82,91657902000
1173,290120,대유에이피,KOSDAQ,운송장비·부품,6730,0,0.0,76948121270
1174,120240,대정화금,KOSDAQ,화학,22850,100,0.44,164300434350
1175,003310,대주산업,KOSDAQ,음식료·담배,2180,-10,-0.46,77155323000
1176,078600,대주전자재료,KOSDAQ,IT부품,104700,-4800,-4.38,1620818087100
1177,096350,대창솔루션,KOSDAQ,금속,571,-8,-1.38,93507536139
1178,140520,대창스틸,KOSDAQ,금속,3265,-35,-1.06,68921678395
1179,131220,대한과학,KOSDAQ,유통,9260,-10,-0.11,69028577400
1180,010170,대한광통신,KOSDAQ,일반전기전자,3275,-30,-0.91,241503821875
1181,060900,대한그린파워,KOSDAQ,화학,1210,-20,-1.63,209072034050
1182,054670,대한뉴팜,KOSDAQ,제약,11350,-450,-3.81,162928342000
1183,023910,대한약품,KOSDAQ,제약,30550,-150,-0.49,183300000000
1184,021040,대호특수강,KOSDAQ,금속,895,-7,-0.78,67481693300
1185,021045,대호특수강우,KOSDAQ,금속,1530,-10,-0.65,6490972980
1186,067080,대화제약,KOSDAQ,제약,10050,-100,-0.99,187097332500
1187,298540,더네이쳐홀딩스,KOSDAQ,섬유·의류,33450,-450,-1.33,486518743200
1188,299170,더블유에스아이,KOSDAQ,유통,2700,-35,-1.28,78942500100
1189,213420,덕산네오룩스,KOSDAQ,반도체,58700,2700,4.82,1409387704400
1190,317330,덕산테코피아,KOSDAQ,반도체,24800,700,2.9,455760214400
1191,077360,덕산하이메탈,KOSDAQ,일반전기전자,14000,350,2.56,318059014000
1192,090410,덕신하우징,KOSDAQ,금속,2460,-20,-0.81,113366873700
1193,263600,덕우전자,KOSDAQ,일반전기전자,8240,340,4.3,131265754400
1194,194480,데브시스터즈,KOSDAQ,디지털컨텐츠,129300,-1700,-1.3,1481441820000
1195,263800,데이타솔루션,KOSDAQ,정보기기,5150,-70,-1.34,82969487000
1196,206560,덱스터,KOSDAQ,오락·문화,23500,50,0.21,595916196000
1197,261200,덴티스,KOSDAQ,의료·정밀기기,10400,-200,-1.89,153482056000
1198,067990,도이치모터스,KOSDAQ,유통,7650,-100,-1.29,226621350900
1199,006620,동구바이오제약,KOSDAQ,제약,8220,30,0.37,233982234240
1200,100130,동국S&C,KOSDAQ,금속,6010,10,0.17,343429430000
1201,005160,동국산업,KOSDAQ,금속,3905,-35,-0.89,211824702210
1202,075970,동국알앤에스,KOSDAQ,비금속,5570,-120,-2.11,102488000000
1203,086450,동국제약,KOSDAQ,제약,22750,-50,-0.22,1011465000000
1204,099410,동방선기,KOSDAQ,운송장비·부품,2960,-640,-17.78,40081365920
1205,033500,동성화인텍,KOSDAQ,화학,12700,0,0.0,367409945900
1206,025950,동신건설,KOSDAQ,건설,38600,-500,-1.28,324240000000
1207,088130,동아엘텍,KOSDAQ,기계·장비,10850,-100,-0.91,115692877300
1208,041930,동아화성,KOSDAQ,화학,14450,-300,-2.03,228310000000
1209,060380,동양에스텍,KOSDAQ,금속,3610,-60,-1.63,71117000000
1210,079960,동양이엔피,KOSDAQ,IT부품,19600,-300,-1.51,154056000000
1211,228340,동양파일,KOSDAQ,비금속,4675,110,2.41,93500000000
1212,088910,동우팜투테이블,KOSDAQ,음식료·담배,3085,10,0.33,79690991940
1213,094170,동운아나텍,KOSDAQ,반도체,6180,-60,-0.96,108628987080
1214,013120,동원개발,KOSDAQ,건설,5380,-20,-0.37,488547578000
1215,109860,동일금속,KOSDAQ,금속,18600,0,0.0,130200000000
1216,032960,동일기연,KOSDAQ,IT부품,14350,-400,-2.71,50272139750
1217,023790,동일철강,KOSDAQ,금속,6320,810,14.7,46420937200
1218,005290,동진쎄미켐,KOSDAQ,반도체,35150,850,2.48,1807219464100
1219,025900,동화기업,KOSDAQ,종이·목재,84100,-4300,-4.86,1698918985700
1220,073190,듀오백,KOSDAQ,기타제조,2950,-35,-1.17,35305718000
1221,030350,드래곤플라이,KOSDAQ,디지털컨텐츠,2040,-75,-3.55,60277834320
1222,203650,드림시큐리티,KOSDAQ,출판·매체복제,4580,-50,-1.08,231774353320
1223,223250,드림씨아이에스,KOSDAQ,기타서비스,11300,-150,-1.31,63947310200
1224,060570,드림어스컴퍼니,KOSDAQ,디지털컨텐츠,4775,-140,-2.85,271505769425
1225,217620,디딤,KOSDAQ,숙박·음식,1785,-35,-1.92,67900245105
1226,187870,디바이스이엔지,KOSDAQ,반도체,29950,1050,3.63,210746439550
1227,066670,디스플레이텍,KOSDAQ,IT부품,9400,550,6.21,175704029200
1228,110990,디아이티,KOSDAQ,IT부품,10300,100,0.98,194670000000
1229,263690,디알젬,KOSDAQ,의료·정밀기기,11800,350,3.06,133642198000
1230,214680,디알텍,KOSDAQ,의료·정밀기기,1560,-5,-0.32,88270161720
1231,263720,디앤씨미디어,KOSDAQ,디지털컨텐츠,42750,-2300,-5.11,524760995250
1232,109740,디에스케이,KOSDAQ,기계·장비,8230,-110,-1.32,206143756120
1233,131030,디에이치피코리아,KOSDAQ,제약,7030,-20,-0.28,116450522910
1234,196490,디에이테크놀로지,KOSDAQ,기계·장비,8540,200,2.4,205428965560
1235,066900,디에이피,KOSDAQ,IT부품,3720,5,0.13,84609551160
1236,127120,디엔에이링크,KOSDAQ,기타서비스,3515,-95,-2.63,57623827380
1237,092070,디엔에프,KOSDAQ,화학,21250,1250,6.25,245901982500
1238,134580,디엠티,KOSDAQ,통신장비,2760,45,1.66,31050000000
1239,039840,디오,KOSDAQ,의료·정밀기기,39900,100,0.25,629394929100
1240,219550,디와이디대양,KOSDAQ,유통,4645,-170,-3.53,37080040970
1241,104460,디와이피엔에프,KOSDAQ,기계·장비,39850,1850,4.87,426937956250
1242,079810,디이엔티,KOSDAQ,기계·장비,4550,-50,-1.09,59317708450
1243,113810,디젠스,KOSDAQ,운송장비·부품,1005,-20,-1.95,32791191255
1244,043360,디지아이,KOSDAQ,정보기기,3430,-70,-2.0,30870000000
1245,197140,디지캡,KOSDAQ,출판·매체복제,11350,-50,-0.44,97691356800
1246,106520,디지탈옵틱,KOSDAQ,의료·정밀기기,6330,730,13.04,83299635000
1247,068930,디지털대성,KOSDAQ,기타서비스,9700,-300,-3.0,288409993300
1248,033130,디지틀조선,KOSDAQ,디지털컨텐츠,3225,-205,-5.98,119696736075
1249,105740,디케이락,KOSDAQ,기계·장비,12700,-250,-1.93,107313882400
1250,263020,디케이앤디,KOSDAQ,화학,9040,60,0.67,70179346080
1251,290550,디케이티,KOSDAQ,IT부품,13950,550,4.1,229654190700
1252,187220,디티앤씨,KOSDAQ,기타서비스,6100,60,0.99,68828075100
1253,131180,딜리,KOSDAQ,정보기기,2080,-15,-0.72,61048000000
1254,315640,딥노이드,KOSDAQ,소프트웨어,32300,-900,-2.71,147888683100
1255,317120,라닉스,KOSDAQ,일반전기전자,8590,30,0.35,82897795000
1256,042510,라온시큐어,KOSDAQ,소프트웨어,4955,-35,-0.7,191593726430
1257,232680,라온테크,KOSDAQ,반도체,28600,1450,5.34,139739743000
1258,300120,라온피플,KOSDAQ,IT부품,17000,200,1.19,178808652000
1259,171120,라이온켐텍,KOSDAQ,화학,8800,40,0.46,166263468800
1260,069540,라이트론,KOSDAQ,통신장비,3990,-100,-2.44,103987204440
1261,347700,라이프시맨틱스,KOSDAQ,소프트웨어,10800,-50,-0.46,109293516000
1262,214260,라파스,KOSDAQ,화학,50100,1100,2.24,430342266600
1263,171010,램테크놀러지,KOSDAQ,반도체,6280,-10,-0.16,72891759040
1264,084650,랩지노믹스,KOSDAQ,기타서비스,25950,1300,5.27,297130017150
1265,217500,러셀,KOSDAQ,기계·장비,3860,-85,-2.15,122794320000
1266,141080,레고켐바이오,KOSDAQ,기타서비스,46100,-500,-1.07,1117229719800
1267,060300,레드로버,KOSDAQ,오락·문화,1830,0,0.0,48840480210
1268,038390,레드캡투어,KOSDAQ,기타서비스,24700,-500,-1.98,212160156000
1269,294140,레몬,KOSDAQ,화학,6560,-110,-1.65,242720000000
1270,228670,레이,KOSDAQ,의료·정밀기기,29350,-1300,-4.24,390546772900
1271,228850,레이언스,KOSDAQ,의료·정밀기기,13200,-200,-1.49,219001384800
1272,281740,레이크머티리얼즈,KOSDAQ,화학,4460,60,1.36,293158244080
1273,277810,레인보우로보틱스,KOSDAQ,기계·장비,19350,-350,-1.78,312216390900
1274,215100,로보로보,KOSDAQ,디지털컨텐츠,3540,-70,-1.94,72033527160
1275,090360,로보스타,KOSDAQ,기계·장비,20800,-100,-0.48,202800000000
1276,108490,로보티즈,KOSDAQ,소프트웨어,13100,0,0.0,147388100000
1277,900260,로스웰,KOSDAQ,금융,304,1,0.33,54767558672
1278,067730,로지시스,KOSDAQ,컴퓨터서비스,7270,-170,-2.28,70329412940
1279,071280,로체시스템즈,KOSDAQ,반도체,5430,150,2.84,83060554290
1280,038060,루멘스,KOSDAQ,반도체,995,-5,-0.5,47862553655
1281,085370,루트로닉,KOSDAQ,의료·정밀기기,19150,-150,-0.78,501338152700
1282,08537M,루트로닉3우C,KOSDAQ,의료·정밀기기,27150,-700,-2.51,9153812550
1283,060240,룽투코리아,KOSDAQ,디지털컨텐츠,5590,-510,-8.36,142149697560
1284,058470,리노공업,KOSDAQ,반도체,176000,5100,2.98,2682657120000
1285,039980,리노스,KOSDAQ,유통,1410,-10,-0.7,61442563260
1286,019570,리더스 기술투자,KOSDAQ,금융,639,-17,-2.59,80095106106
1287,016100,리더스코스메틱,KOSDAQ,화학,4265,-180,-4.05,81465312910
1288,012700,리드코프,KOSDAQ,유통,10100,0,0.0,267105963500
1289,302550,리메드,KOSDAQ,의료·정밀기기,28600,-1000,-3.38,174878017600
1290,029480,릭스솔루션,KOSDAQ,통신장비,534,10,1.91,48499372530
1291,277070,린드먼아시아,KOSDAQ,금융,6420,20,0.31,87677940000
1292,042500,링네트,KOSDAQ,컴퓨터서비스,6490,-50,-0.76,99666138220
1293,219420,링크제니시스,KOSDAQ,소프트웨어,7810,-70,-0.89,89576849670
1294,195500,마니커에프앤지,KOSDAQ,음식료·담배,4915,-15,-0.3,77499720000
1295,222810,마이더스AI,KOSDAQ,소프트웨어,327,-1,-0.3,46181325138
1296,305090,마이크로디지탈,KOSDAQ,의료·정밀기기,20500,0,0.0,148862800000
1297,098120,마이크로컨텍솔,KOSDAQ,반도체,8290,110,1.34,68912830140
1298,147760,마이크로프랜드,KOSDAQ,의료·정밀기기,8180,320,4.07,88506503880
1299,038290,마크로젠,KOSDAQ,기타서비스,29500,-500,-1.67,316108754500
1300,220630,맘스터치,KOSDAQ,유통,4860,20,0.41,494833200660
1301,267980,매일유업,KOSDAQ,음식료·담배,70000,400,0.57,549054660000
1302,005990,매일홀딩스,KOSDAQ,음식료·담배,10050,50,0.5,137868955200
1303,127160,매직마이크로,KOSDAQ,반도체,282,0,0.0,24427827282
1304,093520,매커스,KOSDAQ,유통,6690,-170,-2.48,108131085480
1305,377030,맥스트,KOSDAQ,소프트웨어,67100,-2900,-4.14,573201146100
1306,100590,머큐리,KOSDAQ,일반전기전자,8270,130,1.6,122094972000
1307,067280,멀티캠퍼스,KOSDAQ,디지털컨텐츠,38050,50,0.13,225513940950
1308,072870,메가스터디,KOSDAQ,출판·매체복제,14200,-250,-1.73,169277617800
1309,215200,메가스터디교육,KOSDAQ,기타서비스,78400,-2600,-3.21,929971392000
1310,133750,메가엠디,KOSDAQ,기타서비스,4580,-90,-1.93,107204412660
1311,235980,메드팩토,KOSDAQ,기타서비스,59000,-300,-0.51,1210110178000
1312,041920,메디아나,KOSDAQ,의료·정밀기기,6050,-140,-2.26,52335500800
1313,014100,메디앙스,KOSDAQ,화학,6200,0,0.0,73160000000
1314,054180,메디콕스,KOSDAQ,운송장비·부품,1145,-15,-1.29,92168754705
1315,086900,메디톡스,KOSDAQ,제약,156100,1800,1.17,976309342400
1316,078160,메디포스트,KOSDAQ,제약,23500,-700,-2.89,382208559000
1317,065650,메디프론,KOSDAQ,유통,2710,20,0.74,118199248890
1318,021880,메이슨캐피탈,KOSDAQ,금융,547,1,0.18,82697871176
1319,140410,메지온,KOSDAQ,기타서비스,158000,-2800,-1.74,1406232548000
1320,241770,메카로,KOSDAQ,반도체,12050,100,0.84,122821312000
1321,059210,메타바이오메드,KOSDAQ,제약,3050,-20,-0.65,72780170550
1322,058110,멕아이씨에스,KOSDAQ,의료·정밀기기,10100,740,7.91,162110353000
1323,096640,멜파스,KOSDAQ,IT부품,1820,-140,-7.14,68634695220
1324,257370,명성티엔에스,KOSDAQ,IT부품,9210,0,0.0,59319850890
1325,080420,모다이노칩,KOSDAQ,IT부품,3785,10,0.26,301746339270
1326,080160,모두투어,KOSDAQ,기타서비스,25950,-950,-3.53,490455000000
1327,100030,모바일리더,KOSDAQ,소프트웨어,18800,0,0.0,61733823200
1328,087260,모바일어플라이언스,KOSDAQ,소프트웨어,3775,60,1.62,122545733650
1329,101330,모베이스,KOSDAQ,IT부품,3450,-25,-0.72,82655748600
1330,012860,모베이스전자,KOSDAQ,운송장비·부품,2200,-50,-2.22,144766857400
1331,348030,모비릭스,KOSDAQ,디지털컨텐츠,18900,-350,-1.82,175845600000
1332,250060,모비스,KOSDAQ,소프트웨어,2370,0,0.0,76246014180
1333,033200,모아텍,KOSDAQ,IT부품,7210,200,2.85,103327843850
1334,118990,모트렉스,KOSDAQ,운송장비·부품,5740,10,0.17,234127551280
1335,006920,모헨즈,KOSDAQ,비금속,5920,-20,-0.34,64646400000
1336,001810,무림SP,KOSDAQ,종이·목재,3320,-25,-0.75,73496500000
1337,279600,미디어젠,KOSDAQ,소프트웨어,15100,50,0.33,70740193100
1338,095500,미래나노텍,KOSDAQ,IT부품,4210,40,0.96,121317587090
1339,218150,미래생명자원,KOSDAQ,음식료·담배,5240,475,9.97,97838282720
1340,353490,미래에셋대우스팩 5호,KOSDAQ,금융,2120,-10,-0.47,10727200000
1341,328380,미래에셋대우스팩3호,KOSDAQ,금융,2130,0,0.0,13806660000
1342,100790,미래에셋벤처투자,KOSDAQ,금융,8430,-10,-0.12,389430787890
1343,049950,미래컴퍼니,KOSDAQ,기계·장비,24700,100,0.41,206548958200
1344,207760,미스터블루,KOSDAQ,디지털컨텐츠,8990,60,0.67,222607098650
1345,059090,미코,KOSDAQ,반도체,14000,0,0.0,459014150000
1346,214610,미코바이오메드,KOSDAQ,의료·정밀기기,9490,30,0.32,173582539000
1347,201490,미투온,KOSDAQ,디지털컨텐츠,5890,-250,-4.07,184108265300
1348,950190,미투젠,KOSDAQ,출판·매체복제,23850,1000,4.38,323880424200
1349,214180,민앤지,KOSDAQ,소프트웨어,19200,-150,-0.78,254537952000
1350,206640,바디텍메드,KOSDAQ,제약,16400,50,0.31,385179584000
1351,018700,바른손,KOSDAQ,유통,4085,-15,-0.37,120391024395
1352,035620,바른손이앤에이,KOSDAQ,오락·문화,1515,-15,-0.98,111335082045
1353,064520,바른전자,KOSDAQ,반도체,944,0,0.0,79000034288
1354,053030,바이넥스,KOSDAQ,제약,17900,800,4.68,568522759200
1355,301300,바이브컴퍼니,KOSDAQ,소프트웨어,40250,-2200,-5.18,217115342500
1356,064550,바이오니아,KOSDAQ,제약,53100,-900,-1.67,1338734844900
1357,314930,바이오다인,KOSDAQ,의료·정밀기기,33150,-1400,-4.05,204475664250
1358,208710,바이오로그디바이스,KOSDAQ,IT부품,3580,405,12.76,148324454960
1359,142760,바이오리더스,KOSDAQ,기타서비스,8370,-80,-0.95,239869736640
1360,086820,바이오솔루션,KOSDAQ,제약,23150,-350,-1.49,187710061900
1361,038460,바이오스마트,KOSDAQ,정보기기,5480,140,2.62,110081144000
1362,086040,바이오톡스텍,KOSDAQ,기타서비스,8430,-60,-0.71,123643846890
1363,099430,바이오플러스,KOSDAQ,제약,25900,800,3.19,365540375200
1364,032980,바이온,KOSDAQ,유통,1235,-20,-1.59,82622459595
1365,308080,바이젠셀,KOSDAQ,제약,34850,-1150,-3.19,328833448000
1366,043150,바텍,KOSDAQ,의료·정밀기기,41800,-600,-1.42,620907900800
1367,323990,박셀바이오,KOSDAQ,기타서비스,66300,-600,-0.9,1009284900000
1368,267790,배럴,KOSDAQ,섬유·의류,9680,-130,-1.33,76331640000
1369,046310,백금T&A,KOSDAQ,통신장비,4055,25,0.62,66577589255
1370,066410,버킷스튜디오,KOSDAQ,디지털컨텐츠,5890,740,14.37,250507260160
1371,206400,베노홀딩스,KOSDAQ,소프트웨어,6060,70,1.17,141993744660
1372,019010,베뉴지,KOSDAQ,유통,2270,-35,-1.52,109414000000
1373,177350,베셀,KOSDAQ,반도체,4715,45,0.96,54128662070
1374,299910,베스파,KOSDAQ,디지털컨텐츠,11500,-1100,-8.73,94379534000
1375,225530,보광산업,KOSDAQ,비금속,8600,-200,-2.27,312513052200
1376,250000,보라티알,KOSDAQ,유통,13750,-150,-1.08,92822578750
1377,006910,보성파워텍,KOSDAQ,금속,4440,-160,-3.48,218136418560
1378,226340,본느,KOSDAQ,화학,2720,-75,-2.68,83502901120
1379,014470,부방,KOSDAQ,금융,2605,-25,-0.95,156436137300
1380,008470,부스타,KOSDAQ,금속,6080,40,0.66,51101184000
1381,338220,뷰노,KOSDAQ,소프트웨어,19400,-250,-1.27,217447926400
1382,100120,뷰웍스,KOSDAQ,의료·정밀기기,39950,-750,-1.84,399574506750
1383,337930,브랜드엑스코퍼레이션,KOSDAQ,인터넷,11200,400,3.7,331211059200
1384,099390,브레인즈컴퍼니,KOSDAQ,소프트웨어,27300,-1200,-4.21,112170130800
1385,064480,브리지텍,KOSDAQ,컴퓨터서비스,4880,-25,-0.51,58328200000
1386,288330,브릿지바이오테라퓨틱스,KOSDAQ,제약,12500,0,0.0,245607925000
1387,251630,브이원텍,KOSDAQ,기계·장비,8770,20,0.23,131993586600
1388,018290,브이티지엠피,KOSDAQ,일반전기전자,8010,-50,-0.62,276215982930
1389,044480,블루베리 NFT,KOSDAQ,화학,2950,-25,-0.84,84356244150
1390,033560,블루콤,KOSDAQ,IT부품,9560,-30,-0.31,163476000000
1391,126340,비나텍,KOSDAQ,IT부품,53000,-2000,-3.64,272589971000
1392,121800,비덴트,KOSDAQ,통신장비,12250,-600,-4.67,559504111250
1393,148140,비디아이,KOSDAQ,기계·장비,2405,-135,-5.31,63224576025
1394,082800,비보존 헬스케어,KOSDAQ,반도체,1295,-35,-2.63,220029350030
1395,318410,비비씨,KOSDAQ,기타제조,14550,250,1.75,80828785650
1396,200780,비씨월드제약,KOSDAQ,제약,17050,-50,-0.29,151615147200
1397,141000,비아트론,KOSDAQ,반도체,10400,150,1.46,125992984000
1398,090460,비에이치,KOSDAQ,IT부품,19300,600,3.21,650268878400
1399,083650,비에이치아이,KOSDAQ,기계·장비,5000,-210,-4.03,130000000000
1400,086670,비엠티,KOSDAQ,기계·장비,11900,-300,-2.46,96943695100
1401,335890,비올,KOSDAQ,의료·정밀기기,2070,0,0.0,116383139730
1402,138580,비즈니스온,KOSDAQ,소프트웨어,21550,50,0.23,245162282000
1403,082920,비츠로셀,KOSDAQ,IT부품,16750,-450,-2.62,360780796000
1404,054220,비츠로시스,KOSDAQ,일반전기전자,5430,0,0.0,132601544820
1405,042370,비츠로테크,KOSDAQ,금융,9610,40,0.42,251782240250
1406,032850,비트컴퓨터,KOSDAQ,소프트웨어,8670,-80,-0.91,144123950310
1407,238200,비피도,KOSDAQ,음식료·담배,11200,-100,-0.88,91616000000
1408,093190,빅솔론,KOSDAQ,정보기기,5640,-80,-1.4,108507424200
1409,065450,빅텍,KOSDAQ,의료·정밀기기,5390,0,0.0,154438592000
1410,072950,빛샘전자,KOSDAQ,반도체,7790,150,1.96,48538391610
1411,143240,사람인에이치알,KOSDAQ,인터넷,45600,-550,-1.19,531662392800
1412,100090,삼강엠앤티,KOSDAQ,금속,20600,300,1.48,753431980800
1413,122350,삼기,KOSDAQ,운송장비·부품,5370,-150,-2.72,205882728360
1414,014970,삼륭물산,KOSDAQ,종이·목재,7350,-10,-0.14,111168750000
1415,018310,삼목에스폼,KOSDAQ,금속,16250,1000,6.56,238875000000
1416,053700,삼보모터스,KOSDAQ,운송장비·부품,6670,-40,-0.6,125555386320
1417,009620,삼보산업,KOSDAQ,금속,1925,-125,-6.1,82152774550
1418,023600,삼보판지,KOSDAQ,종이·목재,14500,50,0.35,234465000000
1419,380320,삼성머스트스팩5호,KOSDAQ,금융,4270,-30,-0.7,20538700000
1420,377630,삼성스팩4호,KOSDAQ,금융,5740,-50,-0.86,23074800000
1421,009300,삼아제약,KOSDAQ,제약,18100,-800,-4.23,115297000000
1422,225190,삼양옵틱스,KOSDAQ,의료·정밀기기,11700,50,0.43,118272960000
1423,361670,삼영에스앤씨,KOSDAQ,일반전기전자,12850,300,2.39,72829405300
1424,054540,삼영엠텍,KOSDAQ,금속,5100,-30,-0.58,66300000000
1425,065570,삼영이엔씨,KOSDAQ,통신장비,8020,-80,-0.99,76972768040
1426,032280,삼일,KOSDAQ,운송,5170,-440,-7.84,83824260300
